0	what 's the claim to fame of night watchman frank wills ?
3	who produces spumante ?
3	who designed london bridge ?
5	how much money can a person be fined for having a dog on a beach ?
1	what is celebrated during the week of february 21 27 ?
3	what pseudonym did william sydney porter use in writing the gift of the magi ?
5	how many colonies were involved in the american revolution ?
1	what is a female rabbit called ?
0	why does the sun shine only a short time in alaska ?
5	how many members of a family could be drafted in the u s military during world war ii ?
3	what director made one silent and one sound version of the ten commandments ?
3	who are the top 10 richest people in the world ?
1	what is the second hardest substance ?
4	what two countries fought the hundred years ' war ?
3	who were the 1974 oscar winners ?
5	what can you be fined for having a dog on a beach ?
1	what are the four elements ?
3	who was the pride of the yankees ?
3	what is alice cooper 's real name ?
0	what is the definition of the scrabble word ` syzygy ' ?
3	who invented television ?
1	what disease is the second biggest killer of north americans ?
5	how big is the electoral college ?
4	where was the largest concentration camp in world war ii ?
1	what is the longest chemical name , consisting of 35 letters ?
1	what 's the no 1 killer in industrialized countries ?
1	what weapon did the crossed slits in english castles accommodate ?
1	what brand of white rum is still made in cuba ?
1	what is april 's gemstone ?
0	why do people get goosebumps when they have something emotional happen to them , like when they hear a beautiful piece of music , or see something beautiful , or get aroused by someone they love ?
0	what is the text of the fifth amendment ?
0	what is a devo hat ?
3	what pope inaugurated vatican international radio ?
0	what did john f kennedy consider his greatest blunder in office ?
1	what are birds descendents of ?
4	where is the world championship sled dog race held each february ?
0	what is plc ?
4	what are all the southern states of the u s ?
4	what is the capital of california ?
5	how many colonies did germany get to keep after world war i ?
4	what famed london criminal court was once a feudal castle ?
0	what do economists do ?
4	where was `` i have fallen , and i can 't get up '' said first ?
4	what two japanese cities are spelled with the letters k , o , o , t and y ?
0	what personality traits are capricorns said to have ?
1	what 's the most popular four player game of all time ?
3	who plays the cop in the movie `` kindergarten cop '' ?
4	where can i get mailing lists ?
1	what six words follow the line `` from a jack to a king '' ?
1	what african animals are known as the big five ?
4	what desert has the highest sand dunes ?
0	what is `` flintknapping '' ?
3	what well known tv talk show host was a lay preacher by the time he was seventeen ?
0	how can i give myself a french manicure ?
3	who is shirley maclaine ?
0	what does the name melissa mean ?
3	name the on stage character whose face was never seen
4	what city gained renown for its pea soup fogs ?
3	what are the names of jacques cousteau 's two sons ?
3	name the blind sculptress in love with the fantastic four 's thing
5	on average , how long time does it take to type a screenplay ?
5	how loud is thunder ?
0	what is a portal ?
4	what state was herbert hoover born in ?
4	what is answers com 's address ?
1	what are dinosaur droppings called ?
1	what trade did the 15th and 16th century portuguese hope to control between asia and europe ?
5	what was the 1940 annual salary for a boilermaker ?
1	what does salk vaccine prevent ?
0	what is an aurora ?
5	how many people did randy craft kill ?
4	what is the address of the famous mexican star `` thalia '' ?
5	how much will the california be in the year 2000 ?
1	which side should a bowler facing a 37803 split hit the 3 pin on the left or the right ?
5	how many counties are in indiana ?
3	which police department made the largest cocaine seizure ever in ventura county ?
1	what was the name of robert fulton 's most famous steamboat ?
0	what are differences between 1980 and 1990 ?
1	what did the chinese emperor present to the english soldier gordon in recognition of his services in quelling rebellions ?
0	what do i have to do to get good grades in school ?
1	what was the name of the protestant revolt against the supremacy of the pope ?
0	what do players try to do when the music stops in a game of musical chairs ?
0	what is a philanthropist ?
4	what 's the world 's longest suspension bridge ?
1	name the ship beany and cecil sailed
1	what is a fear of disease ?
5	what is the latitude and longitude of el paso , texas ?
5	what is the chemical reactivity of neon ?
0	how do you clean up a cache ?
1	what are the titles of some r rated sony playstation games ?
1	what did a 16th century aztec athlete get for putting a rubber ball through a ring ?
2	what is dtmf ?
4	what strait links the mediterranean sea and the atlantic ocean ?
3	what ethnic group introduced the idea of potlatch ?
4	what famed wall supports the badaling turret ?
3	who is actress goldie hawn 's current actor boyfriend ?
3	who is the creator of `` the muppets '' ?
0	what is a `` node '' in computer terms ?
0	how does a glacier form ?
0	how do movie blues screens work ?
5	what is the mean income of the top 10 , top 5 , and top 1 ?
5	what year was the setting for american graffiti ?
0	what is troilism ?
4	what city does orly airport serve ?
0	what is recruitment interview technique ?
5	how many hands does bjorn borg use when hitting his forehand ?
0	what is srpska krajina ?
1	what are the 7 principles of learning from the institute for research on learning , irl ?
2	what does nn o `` mean when used as a prefix in irish surnames ?
0	why is chicago named chicago ?
0	what is limbo ?
1	what 's a craps player called ?
0	what is toulmin logic ?
1	what is a fear of everything ?
5	how many bottles of wine were prisoners in the bastille allowed per day ?
3	who held the endurance record for women pilots in 1929 ?
1	what book does holden caulfield appear in ?
0	what is the difference between the koran and the bible ?
4	what is the location of mccarren airport ?
4	where can i find the schematics to the windshield wiper mechanism ?
1	what is a word whose letters can be rearranged to form a different word ?
1	what does a tarantula eat ?
0	how do they raise the cranes when building high rise buildings ?
3	who was the most famous food editor of the new york times ?
3	what president lived at 219 north delaware street , independence , missouri ?
2	what is the abbreviation for micro ?
0	how did the 7th inning stretch get started ?
1	what bowl game began as an east west contest between michigan and stanford in 192 ?
1	what is the name of the 1919 occurrence in which british troops killed over 3 unarmed indian protestors ?
3	what well known actor is the father of star alan alda ?
3	who won two gold medals in skiing in the olympic games in calgary ?
5	what is the population of the united states ?
1	what two vegetables are combined in succotash ?
0	why doesn 't www answers com have any answers to my questions ?
5	what is the weight of air ?
1	what two major world religions began in india ?
0	what is smartnet ?
5	when was the g7 group of nations formed ?
5	what month , date , and year did charles i die ?
4	what country has problems with hooligans ?
1	what tennis term is said to come from the french word for egg ?
1	what animal has killed the most people ?
4	what river runs through liverpool ?
1	what 's the name of the tokyo stock exchange ?
1	what book is subtitled the preservation of favoured races in the struggle for life ?
0	what is the origin of the atom ?
5	by how much will the california state gas tax rise by the year 2000 ?
1	what don mclean song laments the day buddy holly died ?
5	how many people hike ?
0	how do i get another city 's newspaper ?
1	what layer of the atmosphere contains most of the ozone layer ?
5	how many people did randy craft murder ?
1	what horse did zorro ride ?
1	what color is `` ash '' ?
0	what does elysium mean ?
1	which sex is twice as likely to contract leprosy ?
3	who is the current un secretary general ?
1	what 's the most popular form of bridge ?
4	what texas city got its name from the spanish for `` yellow '' ?
1	what color is most often used to symbolize truth ?
3	who are the presidents of mexico and indonesia ?
0	what does the term glory hole mean ?
1	what relative of the racoon is sometimes known as the cat bear ?
4	what southeast asian country has the wang river joining the ping river at tak ?
4	what city is served by tempelhol airport ?
1	what film did lee marvin win the 1965 best actor oscar for ?
0	what is object oriented design ?
2	what is svhs ?
3	who shot and killed himself while painting wheatfield with crows ?
4	what city was john f kennedy nominated for president in ?
4	what mountain range extends from the gulf of st lawrence to alabama ?
5	the iraqis launched their attack on kuwait on what day ?
1	what is a movie that kevin costner made about sioux indians ?
3	what english explorer discovered and named virginia ?
5	how many varieties of twins are there ?
3	who seized power from milton obote in 1971 ?
4	where did the wright brothers make their first flight ?
1	what is the lens behind the iris in the eye called ?
0	how do you measure the heat of the sun ?
4	what two south american countries do n't border brazil ?
4	what state produces the best lobster to eat ?
1	what sport features snatches and clean jerks ?
4	what country is located at 13 degrees north latitude and 10 degrees east longitude ?
0	what does seccession mean ?
1	what kind of education would you need to become an athletic trainer for the nfl ?
0	how do you address a chinese person ?
1	what common livestock have the greatest variety of breeds ?
1	what cocktail do you concoct with whisky and sweet vermouth ?
1	what nantucket shipwreck killed more divers exploring it than the 52 people it sank with ?
0	what does the name `` sabrina '' mean ?
4	what country was erich honecker the leader of ?
3	who founded the unification church ?
4	what country did the ancient romans refer to as hibernia ?
3	who does shakespeare 's antonio borrow 3 , 0 ducats from ?
3	what u s president showed a fondness for munching on bee pollen bars ?
0	why was the zipper invented ?
1	what world war i battle saw 6 , 0 troops killed in one day ?
3	who portrayed fatman in the television show , `` jake and the fatman '' ?
3	what character did tex avery first create upon arriving at mgm ?
4	what country other than germany invaded poland in september 1939 ?
1	what cbs soap opera was interrupted by the bulletin of john f kennedy 's assassination ?
3	who was the only u s president to wear a nazi uniform ?
5	when was the first practical commercial typewriter marketed ?
3	what lawyer won the largest divorce settlement , 85 million , in u s history for sheika dena al farri ?
4	where is the actress , marion davies , buried ?
4	where did the japanese imperial forces surrender to end wwii ?
0	what are the major differences in the catholic and methodist religions ?
4	where can stocks be traded on line ?
4	what arch can you see from the place de la concorde ?
5	what is the chemical reactivity of helium ?
1	what can i use to remove the stubborn gummed labels from some diskettes ?
3	who were the head writers for the smothers brothers comedy hour ?
3	what is the name of the american swimmer who won seven gold medals in the 1972 olympics ?
0	how do you do a topic outline ?
1	what 's a male witch called ?
1	what do river otters eat ?
0	why do men snore ?
5	when was hurricane hugo ?
3	what u s university boasts the largest library ?
1	what is the formula to calculate pi ?
1	which of many numbered vats of scotch was judged best by a panel of experts in 1863 ?
0	why were red m ms discontinued then brought back ?
5	when did the chernobyl nuclear accident occur ?
5	how many emperors were there in the roman empire ?
4	mccarren airport is located in what city ?
4	what city in florida is sea world in ?
4	where did sarge steel get his metal hand ?
1	what is a fear of insanity ?
5	what is the average hours per months spent online by aol users ?
3	what information can you tell me about actor james cromwell ?
0	what is an annotated bibliography ?
5	what is the world record for the longest hair ?
2	what is the abbreviation of the national bureau of investigation ?
4	where can one find mozambique ?
0	what do japanese school uniforms look like ?
0	what is the origin of `` barbeque '' ?
4	where 's the bernini bristol hotel ?
3	what baseball player was known as charley hustle ?
5	how much of the silver production is manufactured by independent silversmiths ?
1	the second most popular sport worldwide is what ?
1	what `` magic '' does mandrake employ ?
1	what war did florence nightingale tend the troops in ?
4	what town was the setting for the music man ?
5	how many rings are there on a five zone archery target ?
1	name a technique widely used to detect birth defects ?
5	how many hostages were killed in the entebbe raid ?
0	what is the nature of snow and how is the formation of snow different from that of ice ?
3	what actor dressed up as santa claus and had a once a year affair with actress shelley winters every christmas for many years ?
2	what does bmw stand for ?
5	when did gothic art and architecture flourish ?
0	what is an example of an actual case of using the fourteenth amendment ?
1	name a tiger that is extinct
4	what european capital celebrated its 2 , 000th anniversary in 1951 ?
3	what video game hero do some of his fans call chomper ?
0	why do some people have two different color eyes ?
5	what is the population in india ?
4	what are all the rivers in europe ?
4	what kentucky city calls itself the horse center of america ?
5	how many children does ray davies of the kinks have ?
0	why are there olives in martinis ?
4	what city was martin luther king jr assassinated in ?
1	what kind of hat does bat masterson wear ?
1	what is the most radioactive food ?
5	how much did a mcdonald 's hamburger cost in 1963 ?
3	who is the queen of holland ?
3	what player squats an average of 3 times during a baseball doubleheader ?
3	who is the pope ?
0	how is energy created ?
0	how did super president gain his powers on the animated series ?
5	how old was gene siskel ?
1	what is a fear of pregnancy ?
3	who is the prime minister of australia ?
5	how long does it take the milky way galaxy to make one revolution ?
2	what does ioc stand for ?
1	what product on the market is good for hiding facial scars ?
0	what are christopher marlowe 's and shakespeare 's literary contributions to english literature ?
1	name a medicine commonly used to combat aids ?
5	what was the first minimum wage ?
4	what city 's theatrical district has been dubbed the roaring forties ?
4	where can i get a map of prussia on the internet ?
3	what indian tribe is f troop perpetually doing battle with ?
1	what are pushed and coupled in hump yards ?
1	what disease does katharine hepburn have that makes her voice shake ?
4	what is the most useful site on the internet ?
2	what does rca stand for ?
3	who wrote the secret life of walter mitty ?
3	who are the challengers of the unknown ?
1	what 1927 silent film received an international revival in 1981 ?
5	how many years did sleeping beauty sleep ?
0	how do i tie dye clothes ?
1	what does it take to be a hero ?
1	what therapy attempts to elicit the `` primal scream '' ?
0	define spumante
1	what novel did ian fleming introduce james bond in ?
5	how long was the tv mission of star trek 's enterprise to be ?
2	what is p m an abbreviation for , as in 5 p m ?
3	who is the father of the computer ?
5	what is martin luther king jr 's real birthday ?
0	how does a hydroelectric dam work ?
5	what number is at 12 o 'clock on a dartboard ?
0	what causes asthma ?
0	how do websites like yahoo and excite make money ?
5	when did amtrak begin operations ?
1	what was introduced commercially by bayer a g of leverkusen , in 1899 ?
1	what 's another word that means `` knows all '' ?
4	what are the names of the tourist attractions in reims ?
3	who was the supreme god of germanic religion ?
4	what state is mount mckinley in ?
0	what caused shea gould to close their l a office ?
0	what is hyperopia ?
3	what golfer has been called ohio fats and blobbo ?
1	what fast food is prepared with a `` secret blend of 11 herbs and spices ? ''
0	what is the recommended daily requirement for folic acid for pregnant women ?
3	what u s vice president once declared `` if you 've seen one slum , you 've seen them all '' ?
0	what is a glory hole ?
0	why do people get calluses ?
0	what is the `` global economy '' ?
5	what 's men 's par on a 455 yard golf hole ?
3	what south african producer had a 1988 profit of 836 million ?
4	what building built in 18 contains 327 miles of book shelves ?
0	what are values ?
5	how many referees work a soccer game ?
1	what 1966 boob tube bomb took astronauts back to prehistoric times ?
1	what does the statue of liberty wear on her feet ?
0	why do they sterilize the needle for lethal injection ?
3	who directed the wild bunch ?
0	how can a foreigner get a u s social security card ?
0	what is the difference between fatalism and determinism ?
3	what record company was formed by herb alpert and jerry moss ?
1	what foods contain vitamin b12 ?
1	what is a fear of jealousy ?
3	who was the first man to return to space ?
0	what are the words to the canadian national anthem ?
0	what is the origin of the word , jj
3	what feathered cartoon characters do yugoslavians know as vlaja , gaja , and raja ?
4	name an art gallery in new york
3	who gave abbie hoffman his first dose of lsd ?
1	what color are tennis balls ?
4	what london street claims to be the world center for men 's tailoring ?
2	when reading classified ads , what does eenty other stand for ?
0	what are the lyrics to the star spangled banner ?
3	who won the nobel peace prize in 1991 ?
4	what country has the highest per capita consumption of cheese ?
3	what poet wrote `` i have promises to keep , and miles to go before i sleep '' ?
0	what are the most common causes of death in the u s ?
3	who sang the song `` hooked on a feeling '' in the dancing baby episode of `` ally mcbeal '' ?
3	what author landed a 468 pound marlin without harness in the early 193 's ?
4	what south american city features the exclusive copacabana beach and ipanema ?
1	what kind of meat is fray bentos synonymous with ?
1	what constitutes an adult ?
0	how do i make fuel bricks from recycled newspaper ?
0	what is artificial intelligence ?
3	the lawyer who represented randy craft , what was his name ?
5	when did thatcher become prime minister ?
3	what 's the most common nickname of u s college football teams ?
5	what percent liked thatcher after she had been in power for a decade ?
1	what is a fear of cold ?
1	what did british companies stick 175 , 0 tons of tea into in 1982 ?
0	what does the name kelly mean ?
3	what does nicholas cage do for a living ?
3	who is john macarthur , 1767 1834 ?
0	what 's the mystery of the bermuda triangle ?
4	what is the seafaring name for the southern tip of south america ?
0	how can anyone tell if a female had sexual intercourse ?
1	what is a fear of childbirth ?
3	name the u s senate majority leader and the speaker of the house
4	what is the u s location of procter gamble corporate offices ?
5	how many penny farthings are there on a trivial pursuit game board ?
2	what does inri stand for when used on jesus ' cross ?
5	when did fraze get his first patent for the pull tab can ?
1	what is the name of the art of growing miniature trees ?
5	what was the great britain population from 1699 172 ?
5	what was the number of assassinations and attempts to assassinate in the u s since 1865 ?
5	what ratio of children of ages between two and eleven watch ` the simpsons ' ?
3	who is charles lindbergh ?
0	what is the feudal system ?
2	what do the letters zip stand for in the phrase `` zip code '' ?
4	what city would you be in if you were feeding the pigeons in the piazza san marco ?
1	what does saliva consist of ?
0	how do i start a bank ?
3	what democratic prankster waved the train out of the station while richard nixon spoke from the caboose ?
5	what 's the maximum number of clubs a golfer may use in a round ?
3	what boxer 's life story is titled raging bull ?
0	what 's the state motto of california ?
5	how many people watch network television ?
0	what does `` intractable plantar keratoma '' mean ?
3	who won a pulitzer prize for his novel the caine mutiny ?
1	what deck of cards includes the wheel of fortune , the lovers , and death ?
1	what non alcoholic syrup is made from pomegranate juice ?
0	what is a mathematical factor ?
4	where was poe born ?
5	how many people are taller than 7 feet ?
1	what d h lawrence novel was originally titled tenderness ?
1	what 's the singular of dice ?
3	what was william f cody 's better known name ?
5	when do mormons believe christ was born ?
3	what is the last name of lucy and linus from the peanut 's comic strip ?
1	what drink contains as many types of rum as possible ?
5	what number of american soldiers remain unaccounted from the vietnam war ?
1	what is the biggest `` thing '' humans have made ?
3	who is colin powell ?
5	how many elevators do you ride to reach the top floor of the empire state building ?
5	what 's the american dollar equivalent for 8 pounds in the u k ?
5	what is the estimated total u s whitetail deer population ?
1	what are the 7 wonders of the world ?
4	what u s state are the finger lakes in ?
5	how far can a man travel in outer space ?
0	what did fcc chairman newton minow declare tv to be on may 9 , 1961 ?
5	how many tiles did the space shuttle columbia lose on its second flight ?
0	what is habeas corpus ?
5	how many soldiers were involved in the last panama invasion by the united states of america ?
1	what is after death ?
1	what is it that walks on four legs , then on two legs , then on three ?
4	where did the maya people live ?
3	name the four horsemen of the apocalypse
1	what interesting method was used to run the credits in the early popeye cartoons ?
3	who owns the st louis rams ?
0	what is the origin of the city `` corpus christi '' ?
2	what does u s s r stand for ?
3	who is imam hussain ben ali whom shia people believe in ?
3	what are the four railways in monopoly ?
5	what season does a hiemal activity normally take place in ?
0	what does the name shawn mean ?
3	what are the residents of the island of lesbos called ?
0	what 's the difference and advantages of selecting a super vhs vcr over plain vhs model ?
3	what president had never held an elected office until he was elected to the white house ?
0	how do i check if my modem is v 9 compatible ?
4	what mountain range marks the border of france and spain ?
1	what color , s , appear on boxes of kodak film ?
5	what is the student population at the university of massachusetts in amherst ?
0	what makes popcorn pop ?
0	how does the nintendo `` zapper '' work ?
5	how much money does each player get at the beginning of the game in monopoly ?
1	what was mae west 's last film ?
1	what was the name of the horse that fell on queen elizabeth , prince albert 's wife ?
4	where does the santa fe trail begin and end ?
5	how many electoral college votes does colorado have ?
1	what is the most widely cultivated plant ?
1	what is a fear of reptiles ?
3	whose old london come on was `` buy my sweet lavender '' ?
2	what do the letters d c stand for in washington , d c ?
0	why are there no white lines on pro footballs ?
1	what war saw battles at parrot 's beak and black virgin ?
3	what new middle school was built in philadelphia , pennsylvania last year ?
1	what 's the biggest selling u s magazine aimed at a black audience ?
3	who was with patricia hearst the night she was kidnaped ?
4	what country in 1998 had the most suicides regardless of population size ?
0	what is a firewall ?
0	what did the only repealed amendment to the u s constitution deal with ?
0	what are the low countries ?
0	how does general mills manufacture cheerios ?
1	what board game does a `` wood pusher '' play poorly ?
3	who said , `` i shall return '' during world war two ?
0	why did the shea gould law firm leave los angeles ?
5	what century 's the setting for tv 's the adventures of robin hood ?
0	how do you find out what is allowed to claim as a contibution for income tax purposes ?
1	what sign is the best love match for a horoscope sign ?
0	why do rooftops give off steam after a big rainstorm ?
0	what will happen when sodium is put in water ?
1	which kevin costner movie involves the sioux indians ?
1	what did dan aykroyd and john belushi quit saturday night live to become ?
5	how much electricity does the brain need to work ?
3	rotary engine cars were made by what company ?
1	what caribbean cult did marcus garvey originate ?
0	what is witch hazel ?
0	what is the origin of the term `` buffalo wings '' that is used as a menu item in bars across the nation for chicken wings in a spicey sauce ?
1	what disease is transmitted by the anopheles mosquito ?
4	what is britain 's possession on the chinese mainland ?
0	what is the filmmakers collabrative ?
0	why do pressure cookers save time in the kitchen ?
1	what ice creams contain seaweed ?
4	what georgia town did scarlett o 'hara condemn as being full of pushy people ?
1	what 's the most popular form of gambling with women in las vegas ?
0	what is compaq 's mission statement ?
0	where did the term fireplug come from ?
3	what dynasty star made her 2th century fox debut in the virgin queen ?
5	how many stars are there in big dipper ?
4	what was the former residence of scottish kings in edinburgh ?
4	where does the song anything goes take place ?
1	name the four stories contained in edith wharton 's `` old new york ''
4	where is the bulls basketball team based ?
1	what are the most common elements in seawater ?
3	what is an example of a famous rock band from the sixties ?
1	what is the term for the side of the mountain that faces the prevailing winds ?
5	how old is the italian artist maurizio pellegrin ?
0	how can i look up someone 's e mail address on the internet ?
3	who was the first woman to run the mile in less than 4 36893 minutes ?
0	why is microsoft 's windows 3 software so successful ?
5	how many americans have hiv ?
1	what do italians call florence ?
5	how much iron is in your body ?
0	shea and gould closed their los angeles office for what reason ?
1	what kind of education do i need to become a flight attendant ?
5	what was einstein 's iq ?
3	who claimed he killed 4 , 280 buffalo as food for the crew building the kansas pacific railway ?
4	what country is famous for persian rugs ?
0	what is cunnilingus ?
3	who was the first person to study the stars ?
3	who is stein eriksen ?
3	who was maria theresa ?
0	what is the history of hot wheels cars , and how are they produced ?
3	what 's japan 's largest car manufacturer ?
0	what is capitalism according to max weber ?
3	who is the director of the international group called the human genome organization , hugo , that is trying to coordinate gene mapping research worldwide ?
0	what does the greek word polis mean , as in minneapolis ?
3	what company uses the unfamiliar faces of its celebrity spokespeople to promote the use of its product ?
1	what does warner bros call a flightless cuckoo ?
0	colin powell is famous for what ?
1	what film ends with the line `` this is mrs norman maine '' ?
0	what is amezaiku ?
0	what is a `` repeating voter '' ?
1	what is the largest sculpture in the world ?
0	how do you make panoramic sugar eggs for easter the ones with the scene inside ?
4	where was chop suey invented ?
1	what is the only substance that gives food its `` taste '' when eaten ?
5	how many feet high is the hurdle in front of a runner 's steeplechase water jump ?
1	what is considered the costliest disaster the insurance industry has ever faced ?
5	how many horses are there on a polo team ?
0	how did people respond to the idea of the first millenium ?
1	in what olympic games did nadia comaneci become popular ?
0	what is the meaning of the name ella ?
5	what is the probability that at least 2 out of 25 people will have the same birthday ?
0	what causes canker sores in the mouth ?
3	what two presidents of the u s published books of poetry ?
2	what 's the abbreviation for trinitrotoluene ?
0	hazmat stands for what ?
0	what is chromatology ?
3	who is the man behind the pig the man who pulls the strings and speaks for miss piggy ?
3	what was darth vader 's son named ?
4	what is a country that starts with the letter x ?
1	what were the achievements of richard nixon ?
1	name of king arthur 's sword ?
0	what causes the redness in your cheeks when you blush ?
3	who invented baseball ?
1	what is the best way to remove wallpaper ?
3	what italian leader had a lifelong fear of the evil eye ?
4	where must a soccer goalie stand to be permitted to handle the ball ?
1	what animal has the best hearing ?
5	what are the unemployment statistics for the years 1965 and 1990 ?
1	what 's the international radio code word for the letter b ?
5	what year did nylon stockings first go on sale ?
3	what president was buried at his ancestral home overlooking the hudson river at hyde park , new york ?
4	what country has the largest sheep population ?
1	what are all the different kinds of contraceptives ?
2	what is the full name of the plo ?
0	what do the figures represent on the easter island ?
1	what tv show premiered on january 15 , 1981 ?
1	what vladimir nabokov novel features professor humbert in love with a 12 year old girl ?
0	what is goldenseal ?
5	how many inches apart are adjacent pins in tenpin bowling ?
5	what 's the third month of the gregorian calendar ?
4	what country boasts the most cars per mile of road ?
3	what new york yankee was known as the iron horse ?
1	what fuel do airplanes use ?
4	where can i get information about cystic fibrosis ?
5	what 's men 's par on a 455 yard golf hole ?
4	what california bridge was don brown the first to cross , on may 27 , 1937 ?
3	which vietnamese terrorist is now a un delegate in doonesbury ?
0	why is microsoft 's windows 3 such a successful computer program ?
1	what disease plagued europe , africa and asia ?
3	what hall of fame pitcher started three world series games for the new york yankees in 1962 ?
4	what country are godiva chocolates from ?
3	what is dr ruth 's last name ?
5	how many people lived in nebraska in the mid 1900s ?
1	what is a fear of machinery ?
5	when were camcorders introduced in malaysia ?
5	what 's the percentage of children aged two through eleven who watch ` 'the simpsons ' ?
3	whose cover is that of an employee of universal import and export ?
5	what is the average hourly rate of american workers ?
3	which presidents of the usa were masons ?
0	what 's distinctive about a palmiped 's feet ?
5	about how many americans are still unaccounted for from the vietnam war ?
3	what basketball player is credited with 23 , 924 rebounds ?
1	what do the french call la manche ?
1	what was the first ready to eat breakfast cereal ?
4	which city did christian crusaders fight to recapture from the muslims ?
0	what 's the olympic motto ?
5	how many presidents have died on the 4th of july ?
0	what are maid rites ?
3	who was gerald ford 's vice president ?
0	what are some chemical properties of mendelevium ?
0	what is the literal meaning of `` d day '' ?
0	what did richard feynman say upon hearing he would receive the nobel prize in physics ?
1	what are the four most widely used languages in north america ?
1	what 's the term for a limestone deposit rising from the floor of a cave ?
5	how many seats does the batmobile sport ?
1	what plant has the largest seed ?
5	in which year was new zealand excluded from the anzus alliance ?
5	how long does it take sunlight to reach earth ?
0	what are bear and bull markets ?
0	what is the weather like on the moon ?
4	where is the biggest bell ?
1	what is the lowest level of the american judiciary ?
5	in what year was the berlin wall erected ?
3	who won the 1968 california democratic primary ?
0	what effects do nitrates have on the environment ?
1	what color are school buses ?
0	what is the origin of the term `` blue moon , '' and how often do they occur ?
1	what is the name of the family circus 's dog ?
5	how much is a canadian 1967 twenty dollar gold coin worth ?
1	what daily newspaper will `` help you see clearer across the usa '' ?
3	what famous comedian recently tried without success to revive the play ?
3	who invented silly putty ?
5	how much would it cost to purchase a 2 foot square party tent , with sides , ?
1	what tv series featured neal , a martini drinking st bernard ?
5	when were the olympic games in which nadia comaneci became popular played ?
1	what line of luggage is named after a famous american flier ?
4	in what city does maurizio pellegrin now live ?
3	who penned `` neither a borrower nor a lender be '' ?
1	what color flies closest to the staff on belgium 's flag ?
4	what 's the tallest building in new york city ?
3	which oil company almost picked a word that meant `` stalled car '' in japanese as its new international name ?
4	what state has the longest great lakes shoreline ?
4	what is the principal river of ireland ?
1	what is a fear of punishment ?
5	how long after intercourse does it take to find out if you are pregnant ?
3	what wild and crazy guy wrote a book called cruel shoes ?
0	how do you make a computer chip ?
3	what company started out making pies , and wound up manufacturing plastic throwing toys ?
0	what is the origin of the word trigonometry ?
0	what is proposition 98 about ?
4	what island group is guadalcanal a part of ?
1	what type of animal is the easiest kept pet there is ?
3	who awarded the flying fickle finger of fate ?
3	who was the second man to walk on the moon ?
4	where are the leading medical groups specializing in lung diseases ?
4	where did freidreich wilhelm ludwig leichhardt , prussian born explorer , go to school ?
4	where is the bridge over the river kwai ?
4	what 's the nearest star to earth ?
3	name the three races unleashed by the celestials in marvel comics
3	what tv talk show host lends his name to a line of men 's clothing ?
1	name a film in which jude law acted
4	where are the headquarters of eli lilly ?
1	what english word comes from the old french covrefeu , meaning cover fire ?
3	who is the president of pergament ?
0	what was archy , and mehitabel ?
1	what five cards make up a perfect cribbage hand ?
4	the orange bowl is located in what city ?
1	what two animals are specifically mentioned as being in noah 's ark ?
4	where is windsor castle ?
1	what disease did august von wassermann develop a specific test for in 196 ?
3	what was the first u s based team in the nhl ?
4	where in the bible does it tell about jesus christ 's brothers and sisters ?
0	what is the main application of sodium hydrosulfite ?
4	where could i go to take a ride on a steam locomotive ?
0	what is the origin of the word `` mind '' ?
1	what four forms does gold occur in ?
3	who was the first elected mayor of washington , d c ?
3	who liberated 19th century sicily and naples ?
1	what trophy is awarded to the winners of the super bowl ?
3	name of scholar on whose literal translations from the chinese and japanese ezra pound depended ?
1	what movie tour of the roman empire features the admonition `` row well and live '' ?
1	what was the first lifesaver flavor ?
4	where do lobsters like to live ?
4	what is the tallest building in japan ?
5	how long does it take different materials to decompose ?
0	what is the meaning of jesus ?
4	what general direction does the journey in around the world in 80 days proceed in ?
1	what game 's board shows the territories of irkutsk , yakutsk and kamchatka ?
0	what is cabarnet sauvignon ?
5	what 's the american dollar equivalent for 8 pounds in the u k ?
1	which beatles disc cover honors the rolling stones ?
1	what anesthetic did queen victoria allow to be used for the birth of her seventh child , in 1853 ?
0	why do movie and tv stars get paid so much ?
0	what caused the death of bob marley ?
3	who won the 1967 academy award for best actor ?
1	what are fingernails made of ?
3	what was mao , the chinese leader 's , full name ?
5	how much was the minimum wage in 1991 ?
5	how many months does a normal human pregnancy last ?
3	who won world war ii ?
4	what u s state has the most blondes ?
4	what city is sometimes called the athens of switzerland ?
3	what united states president had dreamed that he was assassinated ?
0	what is goulash ?
1	what are `` darning needles '' and `` horse stingers '' better known as ?
5	how many languages are there in the world ?
5	when was microsoft established ?
3	which college did dikembe mutombo attend ?
5	when is president nixon 's birthday ?
4	what is the capital of burkina faso ?
5	how long is camptown racetrack ?
2	what does the abbreviation aids stand for ?
0	how does marijuana lead to other drugs ?
1	what is the dot on an the letter i called ?
1	what animal received royal assent as an emblem of canada on march 24 , 1975 ?
3	what barroom judge called himself the law west of the pecos ?
0	how can sql queries be improved ?
5	how tall is the giraffe ?
1	at christmas time , what is the traditional thing to do under the mistletoe ?
1	what letter appears on the cold water tap in spain ?
1	what should the oven be set at for baking peachy oat muffins ?
0	what is the origin of the ethnic category `` caucasian '' ?
4	what are all the southern states of the united states ?
5	when did the berlin wall go up ?
0	how did the war of 1812 affect delaware ?
3	what famous comic strip character died of acne ?
2	what does the e stand for in the equation e mc2 ?
